uuid,source,orig_id,GID_0,COUNTRY,CC_1,ENGTYPE_1,GID_1,HASC_1,ISO_1,NAME_1,NL_NAME_1,TYPE_1,VARNAME_1,CC_2,ENGTYPE_2,GID_2,HASC_2,NAME_2,NL_NAME_2,TYPE_2,VARNAME_2,CC_3,ENGTYPE_3,GID_3,HASC_3,NAME_3,NL_NAME_3,TYPE_3,VARNAME_3,CC_4,ENGTYPE_4,GID_4,NAME_4,TYPE_4,VARNAME_4,CC_5,ENGTYPE_5,GID_5,NAME_5,TYPE_5
0034aee6-eab2-4c7c-8a85-e8b1a421452a,Mapillary,1206634293099553,ALB,Albania,80042.0,County,ALB.11_1,AL.TI,,Tiranë,,Qark,Tiran|Tirana,,,ALB.11.2_1,,Tiranës,,,,,,ALB.11.2.15_1,,Tiranë,,,,,,,,,,,,,,
0034af99-21c1-46d6-953a-1f4f5512c32a,Mapillary,759868621582668,LSO,Lesotho,,District,LSO.5_1,LS.MS,LS-A,Maseru,,District,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0034b63f-e9fd-46be-9877-1c3f46c0e2dd,KartaView,6321180,USA,United States,,State,USA.23_1,US.MI,US-MI,Michigan,,State,MI|Mich.,,County,USA.23.67_1,US.MI.OD,Oakland,,County,,,,,,,,,,,,,,,,,,,,
0034b7f2-3345-42ce-a2be-c1a652a2d6f1,Mapillary,506849457680093,COL,Colombia,,Department,COL.26_2,CO.RI,CO-RIS,Risaralda,,Departamento,,,Municipality,COL.26.4_2,CO.RI.DO,Dosquebradas,,Municipio,Dos Quebradas,,,,,,,,,,,,,,,,,,,
0034be50-e6ae-4499-aa07-8ab5f0879262,Mapillary,774754063934621,DEU,Germany,11,State,DEU.3_1,DE.BE,DE-BE,Berlin,,Land,,11000,District,DEU.3.1_1,DE.BE.BR,Berlin,,Kreisfreie Stadt,,110000000,Municipality,DEU.3.1.1_1,,Berlin,,Gemeinschaftsfreie Gemeinde,,110000000000.0,Town,DEU.3.1.1.1_1,Berlin,Stadt,,,,,,
0034bf31-dae7-4b27-998c-379aa384475d,Mapillary,2255460314590118,ITA,Italy,7.0,Region,ITA.9_1,,IT-42,Liguria,,Regione,Ligurie|Ligurien,11.0,Province,ITA.9.3_1,IT.SP,La Spezia,,Provincia,Spezia,,Commune,ITA.9.3.26_1,IT.SP.SS,Santo Stefano Di Magra,,Commune,,,,,,,,,,,,
0034bfdc-1c96-4e8a-b2a7-1741b6afa075,Mapillary,282941850184982,FRA,France,,Region,FRA.4_1,FR.CN,FR-CVL,Centre-Val de Loire,,Région,,45.0,Department,FRA.4.6_1,FR.LT,Loiret,,Département,,,Districts,FRA.4.6.2_1,,Orléans,,Arrondissement,,,Canton,FRA.4.6.2.17_1,Saint-Jean-de-la-Ruelle,Canton,,,Commune,FRA.4.6.2.17.1_1,Saint-Jean-de-la-Ruelle,Chef-lieu canton
0034c302-6a90-4aed-b518-644a64f1ac6a,Mapillary,266530968927745,COL,Colombia,,Department,COL.28_2,CO.ST,CO-SAN,Santander,,Departamento,,,Municipality,COL.28.9_2,CO.ST.BU,Bucaramanga,,Municipio,,,,,,,,,,,,,,,,,,,,
0034c517-54f8-43c9-b763-ce21e938fdd2,Mapillary,515702586264206,FRA,France,,Region,FRA.13_1,FR.PR,,Provence-Alpes-Côte d'Azur,,Région,,13.0,Department,FRA.13.3_1,FR.BD,Bouches-du-Rhône,,Département,,,Districts,FRA.13.3.4_1,,Marseille,,Arrondissement,,,Canton,FRA.13.3.4.14_1,"Marseille, 2e arrondissement",Canton,,,Commune,FRA.13.3.4.14.1_1,"Marseille, 2e arrondissement",Commune simple
0034c865-e1b0-4172-8371-d585fe728626,Mapillary,146068270903407,TWN,Taiwan,,Special Municipality,TWN.6_1,TW.TP,TW-TPE,Taipei,台北,Zhíxiáshì,Taibei|Taipé|Taipeh,,Special Municipality,TWN.6.1_1,TW.TP.TC,Taipei,台北市,Zhíxiáshì,Táiběi Shì,,,,,,,,,,,,,,,,,,,
0034ca37-5a5a-44e7-bc87-560dcd72589b,Mapillary,460771454986173,CAN,Canada,35.0,Province,CAN.9_1,CA.ON,CA-ON,Ontario,,Province,Upper Canada,6.0,Census Division,CAN.9.35_1,CA.ON.OT,Ottawa,,Census Division,,,City,CAN.9.35.1_1,,Ottawa,,Cité,,,,,,,,,,,,
0034cc22-0591-41b5-a38d-66cd77c9fe8d,Mapillary,589055481994939,JPN,Japan,,Metropolis,JPN.41_1,JP.TK,JP-13,Tokyo,東京都,To,Edo|Yedo|Tokio|T¢quio,,Special Ward,JPN.41.8_1,,Chūō,中央区,Special Ward,,,,,,,,,,,,,,,,,,,,
0034cc81-ae2a-4201-9e65-bb30acecace7,Mapillary,946457652824812,NLD,Netherlands,,Province,NLD.4_1,NL.GE,NL-GE,Gelderland,,Provincie,Geldern|Gheldria|Guelders|Gueldr,,Municipality,NLD.4.44_1,NL.GE.NM,Nijmegen,,Gemeente,,,,,,,,,,,,,,,,,,,,
0034cdd1-812d-43bc-bc72-7f3dd5df1c49,Mapillary,314215460266328,USA,United States,,State,USA.23_1,US.MI,US-MI,Michigan,,State,MI|Mich.,,County,USA.23.41_1,US.MI.KN,Kent,,County,,,,,,,,,,,,,,,,,,,,
0034d335-f4cf-4782-9f55-27df632c4c72,Mapillary,496432785017526,SWE,Sweden,,County,SWE.15_1,SE.ST,,Stockholm,,Län,Stockholms län|Estocolmo|Stoccol,,Municipality,SWE.15.18_1,SE.ST.ST,Stockholm,,Kommuner,,,,,,,,,,,,,,,,,,,,
0034d396-7464-4c89-8ecb-ab84614621e0,Mapillary,812574883150437,USA,United States,,State,USA.44_1,US.TX,US-TX,Texas,,State,TX|Tex.,,County,USA.44.15_1,US.TX.BX,Bexar,,County,,,,,,,,,,,,,,,,,,,,
0034d3a6-8a08-4134-adca-eeaa14398ee5,Mapillary,488872442557048,CZE,Czechia,,Region,CZE.11_1,CZ.SK,,Prague,,Kraj,Prag |Hlavní město Praha,,District,CZE.11.1_1,,Praha 1,,Okres,,,,,,,,,,,,,,,,,,,,
0034d77e-4520-4b24-8033-3e879888261a,Mapillary,860821211538784,USA,United States,,State,USA.36_1,US.OH,US-OH,Ohio,,State,OH|Ohio,,County,USA.36.9_1,US.OH.BU,Butler,,County,,,,,,,,,,,,,,,,,,,,
0034d9db-3e11-41af-a8db-2859f1e4a80e,Mapillary,316535930060661,PRY,Paraguay,,Capital District,PRY.4_1,PY.AS,,Asunción,,Distrito Capital,,,District,PRY.4.1_1,PY.AS.AS,Asunción,,Distrito,,,,,,,,,,,,,,,,,,,,
0034da71-45aa-48c8-9b32-d6da2a827b41,Mapillary,1055831361876285,ESP,Spain,9.0,Autonomous Community,ESP.6_1,ES.CT,,Cataluña,,Comunidad Autónoma,Catalogna|Catalogne|Catalonia|Ca,8.0,Province,ESP.6.1_1,ES.CT.BR,Barcelona,,Provincia,,,Comarca,ESP.6.1.11_1,,n.a. (37),,Comarca,,,Municipality,ESP.6.1.11.2_1,Barcelona,Municipality,,,,,,
0034ddbb-54ae-4db2-bd66-a2838cdf7528,Mapillary,1115617798949667,THA,Thailand,50.0,Province,THA.10_1,TH.CM,TH-50,Chiang Mai,จังหวัดเชียงใหม่,Changwat,,5001.0,District,THA.10.16_1,TH.CM.CM,Muang Chiang Mai,อำเภอเมืองเชียงใหม่,Amphoe,,,Sub district,THA.10.16.1_1,,,,Tambon,,,,,,,,,,,,
0034dfd4-05e2-4285-ac30-5d2b749b851e,KartaView,1320002149,BRA,Brazil,,State,BRA.19_1,BR.RJ,BR-RJ,Rio de Janeiro,,Estado,,3304557.0,Municipality,BRA.19.68_2,,Rio de Janeiro,,Município,,,,,,,,,,,,,,,,,,,,
0034e0e3-50d3-4705-8cb8-a8f8e174f0b1,Mapillary,830189740959464,JPN,Japan,,Prefecture,JPN.19_1,JP.KN,JP-14,Kanagawa,神奈川県,Ken,,,City,JPN.19.29_1,JP.KN.YH,Yokohama,横浜市,Shi,,,,,,,,,,,,,,,,,,,,
0034e24a-7257-4fef-b84d-423e6a58337f,Mapillary,336309584501818,GRC,Greece,,Decentralized administration,GRC.3_1,GR.AT,,Attica,Αττική,Apokentroménes dioikíseis,,,Region,GRC.3.1_1,,Attica,Αττική,Periféreia,,,Municipality,GRC.3.1.12_1,GR.AT.AT,Athens,Αθηναίων,Dímos,,,,,,,,,,,,
0034e251-dd04-4e29-b613-26265c184170,Mapillary,913106026137579,BRA,Brazil,,State,BRA.25_1,BR.SP,,São Paulo,,Estado,,3550308,Municipality,BRA.25.565_2,,São Paulo,,Município,,,,,,,,,,,,,,,,,,,,
0034e54b-503b-4855-916e-41b4a91868b1,Mapillary,901459337375749,USA,United States,,State,USA.3_1,US.AZ,US-AZ,Arizona,,State,AZ|Ariz.,,County,USA.3.8_1,US.AZ.MA,Maricopa,,County,,,,,,,,,,,,,,,,,,,,
0034e590-1ce6-402c-b5b4-475cd490fd8c,Mapillary,159940636050148,USA,United States,,State,USA.5_1,US.CA,US-CA,California,,State,CA|Calif.,,County,USA.5.19_1,US.CA.LO,Los Angeles,,County,,,,,,,,,,,,,,,,,,,,
0034e59e-5678-4020-88ed-1f6c30f892d7,Mapillary,569763997341001,GRC,Greece,,Decentralized administration,GRC.3_1,GR.AT,,Attica,Αττική,Apokentroménes dioikíseis,,,Region,GRC.3.1_1,,Attica,Αττική,Periféreia,,,Municipality,GRC.3.1.12_1,GR.AT.AT,Athens,Αθηναίων,Dímos,,,,,,,,,,,,
0034e6d3-638e-4b07-8f8d-a9c2abe7c85d,Mapillary,471970377412492,LVA,Latvia,,Province,LVA.1_1,K,,Kurzeme,,Province,,,District,LVA.1.1_1,LV.KU,Kuldiga,,Aprinki|rajoni,Goldingen,,,,,,,,,,,,,,,,,,,
0034e75a-d3c1-4f37-b669-d5ad1aa73e22,Mapillary,768945313765101,HND,Honduras,,Department,HND.8_1,HN.FM,,Francisco Morazán,,Departamento,Tegucigalpa,,Municipality,HND.8.4_1,HN.FM.DC,Distrito Central,,Municipio,,,,,,,,,,,,,,,,,,,,
0034e867-fb27-4b97-bdc1-87fae49f3b3d,Mapillary,299689361531921,AUS,Australia,2.0,State,AUS.10_1,AU.VI,AU-VIC,Victoria,,State,,24600.0,City,AUS.10.44_1,AU.VI.ME,Melbourne,,City,,,,,,,,,,,,,,,,,,,,
0034ec1c-83ba-43be-85aa-e0879ec6f01d,Mapillary,750046048999795,ARE,United Arab Emirates,,Emirate,ARE.1_1,AE.AZ,,Abu Dhabi,إمارة أبوظبي,Emirate,,,Municipal Region,ARE.1.1_1,,Abu Dhabi,أبو ظبي,Municipal Region,Central Capital District,,Municipality,ARE.1.1.3_1,,Abu Dhabi Island,,Municipality,,,,,,,,,,,,
0034ed0a-0a7d-4337-b880-b4a5f1d6cb18,Mapillary,2786452358334337,CYP,Cyprus,,District,CYP.4_1,CY.NI,,Nicosia,Λευκωσία,Eparchies,Lefkosía|Levkosía|Lefkosa|Nicosi,,,,,,,,,,,,,,,,,,,,,,,,,,,
0034f31c-bbc8-42a2-b07d-d951115b2bea,Mapillary,425003225235372,BRA,Brazil,,State,BRA.19_1,BR.RJ,BR-RJ,Rio de Janeiro,,Estado,,3304557,Municipality,BRA.19.68_2,,Rio de Janeiro,,Município,,,,,,,,,,,,,,,,,,,,
0034f35b-f15a-4995-b0e6-8cfdbc4e6049,Mapillary,262175602282255,AZE,Azerbaijan,,Region,AZE.1_1,,,Absheron,,İqtisadi Rayonu,,,City,AZE.1.2_1,AZ.BA,Bakı,,Sahar,Baku city,,,,,,,,,,,,,,,,,,,
0034f467-4361-4884-8539-6f2a8926c779,Mapillary,2394776040698225,DEU,Germany,11.0,State,DEU.3_1,DE.BE,DE-BE,Berlin,,Land,,11000.0,District,DEU.3.1_1,DE.BE.BR,Berlin,,Kreisfreie Stadt,,110000000.0,Municipality,DEU.3.1.1_1,,Berlin,,Gemeinschaftsfreie Gemeinde,,110000000000.0,Town,DEU.3.1.1.1_1,Berlin,Stadt,,,,,,
0034f550-a8df-4da1-9e4c-6ee0009877b3,Mapillary,1250621545396396,BRA,Brazil,,State,BRA.5_1,BR.BA,BR-BA,Bahia,,Estado,Ba¡a,2927408,Municipality,BRA.5.336_2,,Salvador,,Município,,,,,,,,,,,,,,,,,,,,
0034fa35-8ad0-45f5-9ce1-e165b9463318,Mapillary,1393896930991222,POL,Poland,32.0,Voivodeship,POL.16_1,,PL-32,Zachodniopomorskie,,Województwo,,3208.0,County,POL.16.8_1,,Kołobrzeg,,Powiat,,3208011.0,Municipality (urban),POL.16.8.3_1,,Kołobrzeg,,Gmina (urban),,,,,,,,,,,,
0034fc38-74e3-4301-bf0d-7907be061f9d,Mapillary,1112083415948573,USA,United States,,State,USA.5_1,US.CA,US-CA,California,,State,CA|Calif.,,County,USA.5.41_1,US.CA.SM,San Mateo,,County,,,,,,,,,,,,,,,,,,,,
00350102-f7f4-4be7-a75a-bfd6d156029a,Mapillary,504939120526796,JPN,Japan,,Prefecture,JPN.26_1,JP.NN,JP-20,Nagano,長野県,Ken,,,City,JPN.26.76_1,JP.NN.UD,Ueda,上田市,Shi,,,,,,,,,,,,,,,,,,,,
00350177-72db-4a53-9527-59d5f84d6058,Mapillary,310687653765924,SVK,Slovakia,,Region,SVK.2_1,SK.BL,,Bratislavský,,Kraj,Bratislava,101.0,District,SVK.2.1_1,SK.BL.B1,Bratislava I,,Okres,,,,,,,,,,,,,,,,,,,,
00350284-d493-408b-8b2b-47806b498b30,Mapillary,451014876647976,GBR,United Kingdom,,Constituent Country,GBR.1_1,,,,,Constituent Country,,,,GBR.1.36_1,GB.GL,,,,,,,GBR.1.36.33_1,,City of Westminster,,,,,,GBR.1.36.33.15_1,St James's,,,,,,,
00350317-14aa-459c-9afa-db53a63d2e71,Mapillary,243665620871351,IMN,Isle of Man,,Town District,IMN.7_2,IM.MD,,Douglas,,Town District,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00350632-ec87-4757-b5fc-a7d4f5464b97,Mapillary,468728234385692,FIN,Finland,,Province,FIN.4_1,FI.ES,,Southern Finland,,Lääni,Etelä-Suomen lääni|Södra Finland,,Region,FIN.4.5_1,,Uusimaa,,Maakunta|landskap,Uusimaa|Nyland,,Sub-Region,FIN.4.5.2_1,FI.ES.HK,Helsinki,,Seutukunta|Ekonomisk region,,,Municipality,FIN.4.5.2.2_1,Helsinki,Kunta|Kommun,Helsingfors,,,,,
003506b0-348b-43b9-9125-1bd75c32bcc1,Mapillary,462924201442464,DEU,Germany,11,State,DEU.3_1,DE.BE,DE-BE,Berlin,,Land,,11000,District,DEU.3.1_1,DE.BE.BR,Berlin,,Kreisfreie Stadt,,110000000,Municipality,DEU.3.1.1_1,,Berlin,,Gemeinschaftsfreie Gemeinde,,110000000000.0,Town,DEU.3.1.1.1_1,Berlin,Stadt,,,,,,
0035073c-4372-4680-9778-53410cae3884,Mapillary,1789024141448896,JPN,Japan,,Metropolis,JPN.41_1,JP.TK,JP-13,Tokyo,東京都,To,Edo|Yedo|Tokio|T¢quio,,Special Ward,JPN.41.33_1,,Minato,港区,Special Ward,,,,,,,,,,,,,,,,,,,,
003507e2-5736-4992-8760-fc811c982796,KartaView,891933686,MYS,Malaysia,,Federal Territory,MYS.4_1,MY.KL,,Kuala Lumpur,,Wilayah Persekutuan,Federal Territory of Kuala Lumpu,,Federal Territory,MYS.4.1_1,MY.KL.KL,Kuala Lumpur,,Wilayah Persekutuan,,,,,,,,,,,,,,,,,,,,
00350bd7-8373-4c0c-bbb7-93d6f408064e,Mapillary,770908510168492,THA,Thailand,14.0,Province,THA.46_1,TH.PA,TH-14,Phra Nakhon Si Ayutthaya,จังหวัดพระนครศรีอยุธยา,Changwat,Phranakhon Si Ayutthaya|Ayudhya|,1401.0,District,THA.46.11_1,TH.PA.PN,Phra Nakhon Si Ayutthaya,อำเภอพระนครศรีอยุธยา,Amphoe,,,Sub district,THA.46.11.10_1,,Lumphli,,Tambon,Lum Phli,,,,,,,,,,,
00350c1e-5a42-4473-be6b-616ff362bbaa,Mapillary,286281523227205,FRA,France,,Region,FRA.8_1,FR.IF,,Île-de-France,,Région,,77.0,Department,FRA.8.4_1,FR.SE,Seine-et-Marne,,Département,,,Districts,FRA.8.4.5_1,,Torcy,,Arrondissement,,,Canton,FRA.8.4.5.4_1,Lagny-sur-Marne,Canton,,,Commune,FRA.8.4.5.4.2_1,Lagny-sur-Marne,Chef-lieu canton
00350c76-c4ac-4930-9e4d-7ad689628d03,Mapillary,521109879804624,USA,United States,,Federal District,USA.9_1,US.DC,US-DC,District of Columbia,,Federal District,DC|D.C.,,District,USA.9.1_1,US.DC.DI,District of Columbia,,District,,,,,,,,,,,,,,,,,,,,
00351401-c90f-4680-9fa2-f5a0e49febc4,Mapillary,1154403055065578,RUS,Russia,,City,RUS.43_1,,,Moscow City,,Gorod,,,District,RUS.43.1_1,,Central,,Okrug,Central Administrative Okrug,,,RUS.43.1.7_1,,117,,Raion,,,,,,,,,,,,
00351460-3547-4378-b034-c124138c8d48,Mapillary,999039170633157,DMA,Dominica,,Parish,DMA.3_1,DM.GO,DM-04,Saint George,,Parish,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0035179d-3652-4403-8904-c05e9bd839b3,Mapillary,1199022113885210,ITA,Italy,16.0,Region,ITA.2_1,,,Apulia,,Regione,Apulien|Pouilles|Pouille|Puglia|,72.0,Province,ITA.2.1_1,IT.BB,Bari,,Provincia,,,Commune,ITA.2.1.8_1,IT.BB.BO,Bitonto,,Commune,,,,,,,,,,,,
00351b90-e7fe-48b5-b8c5-d61e9edf7d6c,Mapillary,2753240071673008,TZA,Tanzania,1.0,Region,TZA.3_1,TZ.DO,TZ-03,Dodoma,,Mkoa,,5.0,District,TZA.3.4_1,TZ.DO.DU,Dodoma Urban,,Wilaya,Dodoma Mjini,12.0,Ward,TZA.3.4.36_1,,Viwandani,,Wodi,,,,,,,,,,,,
00351dc3-950d-4969-a302-556fb0ab9d8f,Mapillary,3014414352208977,COL,Colombia,,Department,COL.28_2,CO.ST,CO-SAN,Santander,,Departamento,,,Municipality,COL.28.9_2,CO.ST.BU,Bucaramanga,,Municipio,,,,,,,,,,,,,,,,,,,,
0035206e-2048-41e8-bc9e-4688803eed49,Mapillary,403408801658376,USA,United States,,State,USA.7_1,US.CT,US-CT,Connecticut,,State,CT|Conn.,,County,USA.7.5_1,US.CT.NH,New Haven,,County,,,,,,,,,,,,,,,,,,,,
003520fe-6756-4383-9bef-3f748154b923,Mapillary,296901701877675,DEU,Germany,6.0,State,DEU.7_1,DE.HE,DE-HE,Hessen,,Land,Hesse,6435.0,District,DEU.7.14_1,DE.HE.MK,Main-Kinzig-Kreis,,Landkreis,,64350014.0,Municipality,DEU.7.14.15_1,,Hanau,,Gemeinschaftsfreie Gemeinde,,64350014014.0,Town,DEU.7.14.15.1_1,Hanau,Stadt,,,,,,
0035211d-907a-4596-bb7a-c3d9d5e3c7cb,Mapillary,164358025633003,USA,United States,,State,USA.48_1,US.WA,US-WA,Washington,,State,WA|Wash.,,County,USA.48.17_1,US.WA.KN,King,,County,,,,,,,,,,,,,,,,,,,,
00352204-f24f-4f60-b0c3-4e1585c3f9d0,Mapillary,345805710283037,BRA,Brazil,,Federal District,BRA.7_1,BR.DF,BR-DF,Distrito Federal,,Distrito Federal,,5300108,Municipality,BRA.7.1_2,,Brasília,,Município,,,,,,,,,,,,,,,,,,,,
00352368-3afa-44d0-a89e-f41c20d6fe14,Mapillary,285756363181963,CZE,Czechia,,Region,CZE.11_1,CZ.SK,,Prague,,Kraj,Prag |Hlavní město Praha,,District,CZE.11.1_1,,Praha 1,,Okres,,,,,,,,,,,,,,,,,,,,
00352475-3742-4e97-b75e-7da130865c7e,KartaView,130229279,SRB,Serbia,,City,SRB.3_1,RS.BG,,Grad Beograd,Београд,Grad,Belgrade,,Town|Municipal,SRB.3.8_1,,Palilula,Палилула,Opštine,,,,,,,,,,,,,,,,,,,,
00352528-5b46-42c7-9558-eae7dfda02a9,Mapillary,208191094183520,FRA,France,,Region,FRA.3_1,FR.BT,FR-BRE,Bretagne,,Région,,35.0,Department,FRA.3.3_1,FR.IV,Ille-et-Vilaine,,Département,,,Districts,FRA.3.3.3_1,,Rennes,,Arrondissement,,,Canton,FRA.3.3.3.16_1,Rennes,Canton,,,Commune,FRA.3.3.3.16.1_1,Rennes,Préfecture de région
003525c4-c5f1-473b-bb5c-19a9545d3adb,Mapillary,591368915587439,USA,United States,,State,USA.22_1,US.MA,US-MA,Massachusetts,,State,Commonwealth of Massachusetts|MA,,County,USA.22.13_1,US.MA.SU,Suffolk,,County,,,,,,,,,,,,,,,,,,,,
0035261a-486c-42a4-a228-d443772cacc0,Mapillary,399223604634596,BRA,Brazil,,State,BRA.19_1,BR.RJ,BR-RJ,Rio de Janeiro,,Estado,,3303302.0,Municipality,BRA.19.48_2,,Niterói,,Município,,,,,,,,,,,,,,,,,,,,
0035286d-4f95-4882-b696-0b0e44ed0a9e,Mapillary,2947979252192831,MSR,Montserrat,,Parish,MSR.3_1,MS.SP,-,Saint Peter,,Parish,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003529b2-48e0-4512-ad7a-acc45936a8d9,Mapillary,1988400384702687,GRC,Greece,,Decentralized administration,GRC.3_1,GR.AT,,Attica,Αττική,Apokentroménes dioikíseis,,,Region,GRC.3.1_1,,Attica,Αττική,Periféreia,,,Municipality,GRC.3.1.12_1,GR.AT.AT,Athens,Αθηναίων,Dímos,,,,,,,,,,,,
00352b64-9af8-45c5-a81e-084864fca721,Mapillary,3395756240675801,BRA,Brazil,,State,BRA.25_1,BR.SP,,São Paulo,,Estado,,3550308,Municipality,BRA.25.565_2,,São Paulo,,Município,,,,,,,,,,,,,,,,,,,,
00352c98-17c8-4735-96a7-5a3883c1de82,Mapillary,1090168521505723,USA,United States,,State,USA.33_1,US.NY,US-NY,New York,,State,NY|N.Y.,,County,USA.33.24_1,US.NY.KI,Kings,,County,,,,,,,,,,,,,,,,,,,,
003530d7-b693-42e8-8c3f-59dee6dc48d1,Mapillary,949528289202376,USA,United States,,State,USA.48_1,US.WA,US-WA,Washington,,State,WA|Wash.,,County,USA.48.17_1,US.WA.KN,King,,County,,,,,,,,,,,,,,,,,,,,
003530ef-e358-40e2-ac57-7a9db666e479,Mapillary,315211506713689,USA,United States,,State,USA.10_1,US.FL,US-FL,Florida,,State,FL|Fla.,,County,USA.10.64_1,US.FL.VO,Volusia,,County,,,,,,,,,,,,,,,,,,,,
00353106-4f87-434f-afbe-56523b8cdb2c,Mapillary,756466405051665,COL,Colombia,,Capital District,COL.5_2,CO.DC,,Bogotá D.C.,,Distrito Capital,Distrito Capital de Bogotá,,Municipality,COL.5.1_2,CO.DC,Bogotá D.C.,,Municipio,,,,,,,,,,,,,,,,,,,,
00353164-f192-4e7a-9695-ac25b84d16ab,Mapillary,344081640739964,HRV,Croatia,,County,HRV.14_1,HR.SB,,Šibensko-Kninska,,Županija,Šibenik,,Commune,HRV.14.11_1,HR.SB.PT,Primošten,,Općina,,,,,,,,,,,,,,,,,,,,
003532cb-4235-4239-b093-0107f08b1e14,Mapillary,756286655040719,BGR,Bulgaria,,Province,BGR.5_1,BG.SG,,Grad Sofiya,София-град,Oblast,,,City,BGR.5.1_1,BG.SG.ST,Stolichna,,City,,,,,,,,,,,,,,,,,,,,
00353435-1f12-4383-899a-3e0b8bf43b8c,Mapillary,165654812227877,JPN,Japan,,Prefecture,JPN.19_1,JP.KN,JP-14,Kanagawa,神奈川県,Ken,,,City,JPN.19.5_1,JP.KN.EB,Ebina,海老名市,Shi,,,,,,,,,,,,,,,,,,,,
003537a7-0cd5-4c3c-8f96-3266e2b31278,Mapillary,377779260319067,USA,United States,,State,USA.36_1,US.OH,US-OH,Ohio,,State,OH|Ohio,,County,USA.36.9_1,US.OH.BU,Butler,,County,,,,,,,,,,,,,,,,,,,,
003538dd-59cc-400c-b0c2-55393cc890a0,Mapillary,3361614393941127,COL,Colombia,,Capital District,COL.5_2,CO.DC,,Bogotá D.C.,,Distrito Capital,Distrito Capital de Bogotá,,Municipality,COL.5.1_2,CO.DC,Bogotá D.C.,,Municipio,,,,,,,,,,,,,,,,,,,,
00353b51-923e-4d46-91c7-b1bf92945f1d,Mapillary,515900946077408,JPN,Japan,,Metropolis,JPN.41_1,JP.TK,JP-13,Tokyo,東京都,To,Edo|Yedo|Tokio|T¢quio,,Special Ward,JPN.41.46_1,,Shinagawa,品川区,Special Ward,,,,,,,,,,,,,,,,,,,,
00353bc6-8de7-463f-97ff-876c190e3640,Mapillary,140487908063250,PRY,Paraguay,,Capital District,PRY.4_1,PY.AS,,Asunción,,Distrito Capital,,,District,PRY.4.1_1,PY.AS.AS,Asunción,,Distrito,,,,,,,,,,,,,,,,,,,,
00353c93-78b3-4ef9-b33d-ce5492daab0c,Mapillary,362611212595654,DEU,Germany,8.0,State,DEU.1_1,DE.BW,,Baden-Württemberg,,Land,,8111.0,District,DEU.1.40_1,DE.BW.SU,Stuttgart,,Stadtkreis,,81110000.0,Municipality,DEU.1.40.1_1,,Stuttgart,,Einheitsgemeinde,,81110000000.0,Town,DEU.1.40.1.1_1,Stuttgart,Stadt,,,,,,
00353d99-59d5-4b5d-8979-8172419637e0,Mapillary,117185037094699,BLR,Belarus,,City,BLR.7_1,BY.MI,,Minsk,Мінская,City,Минск|Минская Область|Minsk Obla,,District,BLR.5.11_1,,Minsk,Мінскі раён,Raion,,,,,,,,,,,,,,,,,,,,
00353e55-5d78-4e24-b883-ace95d0c5418,Mapillary,1314896115578548,SRB,Serbia,,City,SRB.3_1,RS.BG,,Grad Beograd,Београд,Grad,Belgrade,,Town|Municipal,SRB.3.8_1,,Palilula,Палилула,Opštine,,,,,,,,,,,,,,,,,,,,
003543b8-c222-4638-8e46-0821f2ff8e13,Mapillary,465884161371094,USA,United States,,State,USA.5_1,US.CA,US-CA,California,,State,CA|Calif.,,County,USA.5.38_1,US.CA.SF,San Francisco,,County,,,,,,,,,,,,,,,,,,,,
003543d4-17a5-495d-9541-67cde3abe517,Mapillary,173176288592813,GRC,Greece,,Decentralized administration,GRC.3_1,GR.AT,,Attica,Αττική,Apokentroménes dioikíseis,,,Region,GRC.3.1_1,,Attica,Αττική,Periféreia,,,Municipality,GRC.3.1.12_1,GR.AT.AT,Athens,Αθηναίων,Dímos,,,,,,,,,,,,
00354442-2dc6-4ef1-82d9-f62ee66874e6,Mapillary,1115953555983849,JPN,Japan,,Prefecture,JPN.8_1,JP.FS,JP-07,Fukushima,福島県,Ken,Hukusima,,City,JPN.8.3_1,JP.FS.AZ,Aizuwakamatsu,会津若松市,Shi,,,,,,,,,,,,,,,,,,,,
003544e0-7f8c-44be-9bc5-a729ab5a70f2,Mapillary,482858592992174,MEX,México,,State,MEX.23_1,MX.QR,MX-ROO,Quintana Roo,,Estado,,,Municipality,MEX.23.2_2,,Benito Juárez,,Município,,,,,,,,,,,,,,,,,,,,
00354770-2a0d-4764-bcd6-1216bbd48de2,Mapillary,861268544424971,LSO,Lesotho,,District,LSO.5_1,LS.MS,LS-A,Maseru,,District,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00354a74-40e8-46be-9b67-333c338e8bad,Mapillary,1944077935730898,GBR,United Kingdom,,Constituent Country,GBR.1_1,,,,,Constituent Country,,,Unitary Authority (City),GBR.1.12_1,GB.BS,,,Unitary Authority (City),,,Unitary authority (city),GBR.1.12.1_1,GB.BS.BS,Bristol,,Unitary authority (city),,,,GBR.1.12.1.33_1,Windmill Hill,,,,,,,
